figure_no,figure_id,caption_original,caption_ru,api_page,pdf_page,block_id,candidate_id,block_type,original_text,ru_text,stage3_translate,stage3_status,stage3_confidence,bbox_pdf_points_stage3,bbox_crop_pixels_stage3,bbox_asset_pixels_stage3k,bbox_tight_ink_stage3k,bbox_safe_stage3k,line_bboxes_stage3k,replacement_bbox_stage3l,font_size_stage3l,wrapped_ru_stage3l,master_status,action,source_of_approval,source_detail,figure_accepted_keep,user_scope_note,user_policy_note,s49_rebuild_required,do_not_use_v3_mass_output_as_approval
61,Figure 61,Figure 61—A Commercial Piezometric Wind Stabilization Fitting,Рисунок 61 — Промышленный пьезометрический штуцер стабилизации ветрового воздействия,191,199,block-001,,caption,Figure 61—A Commercial Piezometric Wind Stabilization Fitting,Рисунок 61 — Промышленный пьезометрический штуцер стабилизации ветрового воздействия,True,caption,0.95,"[162.96, 418.31, 461.29, 429.43]",,,,,,,,,approved_not_inside_png,skip_caption_or_html_block,stage3_source_translate_true,caption/note is outside crop or represented as HTML,no,,,yes,yes
61,Figure 61,Figure 61—A Commercial Piezometric Wind Stabilization Fitting,Рисунок 61 — Промышленный пьезометрический штуцер стабилизации ветрового воздействия,191,199,block-002,,callout,2 in. Pipe (by others),Труба 2″ (другими),True,manual,0.9,"[403.64, 311.62, 492.78, 321.29]","[727, 137, 906, 157]","[727, 103, 906, 123]","[723, 104, 905, 122]","[721, 102, 907, 124]",,,,,needs_master_review_or_rebuild,rebuild_from_original_pdf_s49_or_manual,stage3_source_translate_true,not in accepted figure set; use approved source labels and new compact bbox strategy,no,,,yes,yes
61,Figure 61,Figure 61—A Commercial Piezometric Wind Stabilization Fitting,Рисунок 61 — Промышленный пьезометрический штуцер стабилизации ветрового воздействия,191,199,block-003,,dimension,12.00 in.,12.00″,False,pure_linear_dimension,0.9,"[269.67, 326.17, 306.73, 335.84]","[459, 166, 533, 186]",,,,,,,,not_for_translation,protect_do_not_translate,stage3_source_nontranslated_protected,pure_linear_dimension,no,,,yes,yes
61,Figure 61,Figure 61—A Commercial Piezometric Wind Stabilization Fitting,Рисунок 61 — Промышленный пьезометрический штуцер стабилизации ветрового воздействия,191,199,block-004,,dimension,14.00 in.,14.00″,False,pure_linear_dimension,0.9,"[67.76, 333.81, 101.26, 343.47]","[56, 182, 123, 201]",,,,,,,,not_for_translation,protect_do_not_translate,stage3_source_nontranslated_protected,pure_linear_dimension,no,,,yes,yes
61,Figure 61,Figure 61—A Commercial Piezometric Wind Stabilization Fitting,Рисунок 61 — Промышленный пьезометрический штуцер стабилизации ветрового воздействия,191,199,block-005,,callout,2.00 in. FPT,2.00″ FPT,True,manual,0.9,"[378.91, 339.5, 431.53, 349.16]","[678, 193, 783, 212]","[678, 159, 783, 178]","[678, 160, 783, 174]","[676, 158, 785, 176]",,,,,needs_master_review_or_rebuild,rebuild_from_original_pdf_s49_or_manual,stage3_source_translate_true,not in accepted figure set; use approved source labels and new compact bbox strategy,no,,,yes,yes
62,Figure 62,Figure 62—Wafer Style Diaphragm Seal,Рисунок 62 — Межфланцевый диафрагменный разделитель,197,205,,fig62_stage3j_candidate_0001,,Flushing ring,,,stage3k_candidate_only,1.0,,,"[387, 39, 490, 57]","[383, 40, 490, 57]","[381, 38, 492, 59]","[[387, 39, 490, 57]]",,,,approved_candidate_in_accepted_figure,keep_or_use_approved_bbox,stage3k_approved,Входит в пользовательский список Figure и проходит фильтр осознанных английских слов.,yes,Blind flange отдельная надпись,,no,yes
62,Figure 62,Figure 62—Wafer Style Diaphragm Seal,Рисунок 62 — Межфланцевый диафрагменный разделитель,197,205,,fig62_stage3j_candidate_0002,,Diaphragm support surface,,,stage3k_candidate_only,1.0,,,"[523, 70, 740, 88]","[524, 71, 740, 92]","[522, 69, 742, 94]","[[523, 70, 740, 88]]",,,,approved_candidate_in_accepted_figure,keep_or_use_approved_bbox,stage3k_approved,Входит в пользовательский список Figure и проходит фильтр осознанных английских слов.,yes,Blind flange отдельная надпись,,no,yes
62,Figure 62,Figure 62—Wafer Style Diaphragm Seal,Рисунок 62 — Межфланцевый диафрагменный разделитель,197,205,,fig62_stage3j_candidate_0003,,Gasket,,,stage3k_candidate_only,1.0,,,"[494, 860, 551, 878]","[490, 860, 552, 873]","[488, 858, 554, 875]","[[494, 860, 551, 878]]",,,,approved_candidate_in_accepted_figure,keep_or_use_approved_bbox,stage3k_approved,Входит в пользовательский список Figure и проходит фильтр осознанных английских слов.,yes,Blind flange отдельная надпись,,no,yes
62,Figure 62,Figure 62—Wafer Style Diaphragm Seal,Рисунок 62 — Межфланцевый диафрагменный разделитель,197,205,,fig62_stage3j_candidate_0004,,Blind flange Wafer diaphragm seal,,,stage3k_candidate_only,1.0,,,"[727, 885, 903, 946]","[723, 881, 902, 945]","[721, 879, 904, 947]","[[806, 885, 900, 903], [727, 928, 903, 946]]",,,,approved_candidate_in_accepted_figure,keep_or_use_approved_bbox,stage3k_approved,Входит в пользовательский список Figure и проходит фильтр осознанных английских слов.,yes,Blind flange отдельная надпись,,no,yes
62,Figure 62,Figure 62—Wafer Style Diaphragm Seal,Рисунок 62 — Межфланцевый диафрагменный разделитель,197,205,,fig62_stage3j_candidate_0005,,Process tap/nozzle,,,stage3k_candidate_only,1.0,,,"[410, 921, 562, 939]","[406, 921, 562, 938]","[404, 919, 564, 940]","[[410, 921, 562, 939]]",,,,approved_candidate_in_accepted_figure,keep_or_use_approved_bbox,stage3k_approved,Входит в пользовательский список Figure и проходит фильтр осознанных английских слов.,yes,Blind flange отдельная надпись,,no,yes
62,Figure 62,Figure 62—Wafer Style Diaphragm Seal,Рисунок 62 — Межфланцевый диафрагменный разделитель,197,205,block-001,,caption,Figure 62—Wafer Style Diaphragm Seal,Рисунок 62 — Межфланцевый диафрагменный разделитель,True,caption,0.95,"[219.42, 717.18, 404.78, 731.06]",,,,,,,,,approved_not_inside_png,skip_caption_or_html_block,stage3_source_translate_true,caption/note is outside crop or represented as HTML,yes,Blind flange отдельная надпись,,no,yes
62,Figure 62,Figure 62—Wafer Style Diaphragm Seal,Рисунок 62 — Межфланцевый диафрагменный разделитель,197,205,block-002,,callout,Diaphragm welded to wafer housing,"Мембрана, приваренная к межфланцевому корпусу",True,manual-approved,0.75,"[106.6, 338.51, 181.64, 357.51]","[133, 517, 283, 555]","[133, 267, 283, 305]","[134, 268, 282, 309]","[132, 266, 284, 311]",,,18,"Мембрана,
приваренная к
межфланцевому
корпусу",approved_replaced_or_accepted,keep_existing_accepted_replacement,stage3k_approved,matched previous accepted replacement audit,yes,Blind flange отдельная надпись,,no,yes
62,Figure 62,Figure 62—Wafer Style Diaphragm Seal,Рисунок 62 — Межфланцевый диафрагменный разделитель,197,205,block-003,,callout,Stud bolt and nuts,Шпилька и гайки,True,manual-approved,0.75,"[427.3, 224.42, 462.83, 243.42]","[775, 289, 846, 327]","[775, 39, 846, 77]","[775, 40, 850, 73]","[773, 38, 852, 75]",,,18,"Шпилька
и гайки",approved_replaced_or_accepted,keep_existing_accepted_replacement,stage3k_approved,matched previous accepted replacement audit,yes,Blind flange отдельная надпись,,no,yes
62,Figure 62,Figure 62—Wafer Style Diaphragm Seal,Рисунок 62 — Межфланцевый диафрагменный разделитель,197,205,block-004,,dimension_or_callout,Flushing connection ½ or ¾ in. NPS,Промывочное присоединение NPS 1/2 или 3 4,True,manual-approved,0.75,"[291.66, 597.04, 352.69, 626.04]","[503, 1034, 625, 1092]","[503, 785, 625, 843]","[504, 781, 625, 839]","[502, 779, 627, 841]",,,17,"Промывочное
присоединение
NPS 1/2 или 3/4",approved_not_inside_png,skip_caption_or_html_block,stage3k_approved,caption/note is outside crop or represented as HTML,yes,Blind flange отдельная надпись,,no,yes
62,Figure 62,Figure 62—Wafer Style Diaphragm Seal,Рисунок 62 — Межфланцевый диафрагменный разделитель,197,205,block-005,,callout,Tap for capillary that is connected to instrument,"Штуцер для капилляра, подключаемого к прибору",True,manual-approved,0.75,"[373.46, 685.03, 469.51, 704.03]","[667, 1210, 859, 1248]","[667, 961, 859, 995]","[667, 961, 859, 994]","[665, 959, 861, 995]",,,18,"Штуцер для капилляра, подключаемого к прибору",approved_not_inside_png,skip_caption_or_html_block,stage3k_approved,caption/note is outside crop or represented as HTML,yes,Blind flange отдельная надпись,,no,yes
